DATE DE CLASSEMENT;TYPOLOGIE ÉTABLISSEMENT;CLASSEMENT;CATÉGORIE;MENTION (villages de vacances);NOM COMMERCIAL;ADRESSE;CODE POSTAL;COMMUNE;SITE INTERNET;TYPE DE SÉJOUR;CAPACITÉ D'ACCUEIL (PERSONNES);NOMBRE DE CHAMBRES;NOMBRE D'EMPLACEMENTS;NOMBRE D'UNITES D'HABITATION (résidences de tourisme);NOMBRE DE LOGEMENTS (villages de vacances);classement prorogé
15/01/2025;RÉSIDENCE DE TOURISME;4 étoiles;-;-;APARTHOTEL ADAGIO PARIS BOULOGNE;770 Rue Yves Kermen;92100;BOULOGNE-BILLANCOURT;https://www.adagio-city.com/fr/hotel-b8k9-aparthotel-adagio-paris-boulogne.shtml;-;248;-;-;101;-;non
22/10/2024;RÉSIDENCE DE TOURISME;3 étoiles;-;-;APARTHOTEL ZENITUDE MARSEILLE PRADO;46 rue des mousses;13008;MARSEILLE;https://www.zenitude-hotel-residences.com/fr_FR/residence/marseille/173;-;204;-;-;75;-;non
13/08/2021;HÔTEL DE TOURISME;3 étoiles;-;-;APARTHÔTEL AMMI VIEUX NICE;10 boulevard Jean Jaurès;06300;NICE;https://www.ammivieuxnice.com/;-;29;10;-;-;-;non
08/09/2022;HÔTEL DE TOURISME;2 étoiles;-;-;APPART HOTEL LE MOULIN DU VERDON;272 avenue du verdon;04800;GRÉOUX-LES-BAINS;https://greoux.fr/;-;34;17;-;-;-;non
05/07/2021;HÔTEL DE TOURISME;1 étoile;-;-;APPART HÔTEL PACCIOLELLO;Route du Fort;20166;GROSSETO-PRUGNA;-;-;14;6;-;-;-;non
28/03/2022;HÔTEL DE TOURISME;3 étoiles;-;-;APPART HÔTEL VICTORIA;16 rue de Montreuil;94300;VINCENNES;https://www.apparthotelvictoria.com/;-;38;16;-;-;-;non
30/04/2024;RÉSIDENCE DE TOURISME;4 étoiles;-;-;APPART'CITY COLLECTION PARIS ROISSY CDG AIRPORT;8 RUE DE L'ESPERANCE;95700;ROISSY-EN-FRANCE;https://www.appartcity.com/fr/destinations/ile-de-france/roissy-en-france/paris-roissy-airport.html?search%5BstartDate%5D=10/05/2024&search%5BendDate%5D=11/05/2024&search%5BnbAdult%5D=2&search%5BnbChild%5D=0&search%5Bcode%5D=;-;790;-;-;257;-;non
12/01/2023;RÉSIDENCE DE TOURISME;3 étoiles;-;-;APPART'CITY CONFORT MARSEILLE CENTRE PRADO VELODROME;1 Rue Vandel;13008;MARSEILLE 8E ARRONDISSEMENT;https://www.appartcity.com/fr/destinations/provence-alpes-cote-d-azur/marseille/marseille-prado.html;-;156;-;-;69;-;non
25/09/2023;RÉSIDENCE DE TOURISME;4 étoiles;-;-;APPART'CITY PARIS GARE DE LYON;114 Avenue Daumesnil;75012;PARIS 12E ARRONDISSEMENT;https://www.appartcity.com/fr/destinations/ile-de-france/paris-1/paris-gare-de-lyon.html;-;234;-;-;109;-;non
22/09/2025;RÉSIDENCE DE TOURISME;4 étoiles;-;-;APPART'HOTEL - RÉSIDENCE COEUR EUROPE;15 A rue de l'Industrie;67400;ILLKIRCH-GRAFFENSTADEN;https://www.nemea-appart-hotel.com/france/alsace/bas-rhin/illkirch-graffenstaden/coeur-europe-strasbourg-illkirch-18;-;386;-;-;193;-;non
29/10/2024;HÔTEL DE TOURISME;3 étoiles;-;-;APPART'HÔTEL ATAO;6 rue de la Blanche Hermine;35770;VERN-SUR-SEICHE;https://www.atao-apparthotel.com/;-;78;38;-;-;-;non
25/04/2024;HÔTEL DE TOURISME;3 étoiles;-;-;APPART'HÔTEL DES CAPUCINS;29 rue des Capucins;43000;LE PUY-EN-VELAY;http://www.lescapucins.net;-;56;28;-;-;-;non
14/01/2022;HÔTEL DE TOURISME;2 étoiles;-;-;APPART'HÔTEL LE MIRASOL;11 avenue du Belvédère;66760;ENVEITG;https://www.vacances-balneo-cerdagne.com/;-;15;5;-;-;-;non
14/01/2022;HÔTEL DE TOURISME;3 étoiles;-;-;APPARTHÔTEL LA GIRAFE MARSEILLE EST;25-43 boulevard de la Gare;13821;LA PENNE-SUR-HUVEAUNE;http://hotel-lagirafe.com/;-;43;18;-;-;-;non
16/01/2024;HÔTEL DE TOURISME;2 étoiles;-;-;APPARTHÔTEL LES TILLEULS;16 allée des Tilleuls;33490;SAINT-MACAIRE;www.tilleul-medieval.com;-;20;10;-;-;-;non
27/02/2024;RÉSIDENCE DE TOURISME;4 étoiles;-;-;APPART’CITY COLLECTION PARIS GRANDE BIBLIOTHÈQUE;70 avenue de France;75013;PARIS;https://www.appartcity.com/fr/destinations/ile-de-france/paris-1/paris-grande-bibliotheque.html;-;328;-;-;144;-;non
29/09/2025;HÔTEL DE TOURISME;4 étoiles;-;-;APPART’HÔTEL VILLA SOPI;29 rue condorcet;75009;PARIS 9E ARRONDISSEMENT;www.villasopi.com;-;28;14;-;-;-;non
12/12/2024;HÔTEL DE TOURISME;3 étoiles;-;-;ARA HÔTEL;PIace de Mescoat;29800;LANDERNEAU;http://www.arahotel.fr;-;124;55;-;-;-;non
11/07/2022;HÔTEL DE TOURISME;3 étoiles;-;-;ARC HÔTEL SUR MER;89 boulevard de la Plage;33120;ARCACHON;https://www.arc-hotel-sur-mer.com/;-;64;30;-;-;-;non
10/12/2021;HÔTEL DE TOURISME;3 étoiles;-;-;ARCHE HÔTEL;13 rue du 11 novembre 1918;18100;VIERZON;https://www.arche-hotel.com;-;88;41;-;-;-;non
30/09/2022;CAMPING;4 étoiles;TOURISME;-;ARDÈCHE CAMPING;Chemin du camping;07000;PRIVAS;http://www.ardechecamping.fr;-;498;-;166;-;-;non
28/03/2022;HÔTEL DE TOURISME;2 étoiles;-;-;ARIANE HOTEL;46 rue beauparlant;03200;VICHY;-;-;33;12;-;-;-;non
27/11/2025;HÔTEL DE TOURISME;3 étoiles;-;-;ARK HÔTEL PARIS BOULOGNE;83 AVENUE ANDRE MORIZET;92100;BOULOGNE-BILLANCOURT;https://arkhotel.octosite.net/;-;69;42;-;-;-;non
29/08/2023;HÔTEL DE TOURISME;3 étoiles;-;-;ARL HÔTEL;2 Rue Charlie  Chaplin;13200;ARLES;https://www.arlhotel.com/;-;87;42;-;-;-;non
08/02/2024;HÔTEL DE TOURISME;3 étoiles;-;-;ARMONY HÔTEL;Rue Saint Exupery;27310;BOURG-ACHARD;armony-hotel.fr;-;119;56;-;-;-;non
24/01/2025;HÔTEL DE TOURISME;4 étoiles;-;-;ARMOR PARK HOTEL ET SPA;1 la billardais des Alleux, Route de Ploubalay 22100 DINAN;22100;TADEN;www.armorparkdinan.bzh;-;174;69;-;-;-;non
28/10/2022;HÔTEL DE TOURISME;3 étoiles;-;-;ARMORIC HÔTEL;3 rue de Penfoul;29950;BÉNODET;http://www.armoric-benodet.com;-;62;30;-;-;-;non
16/12/2020;HÔTEL DE TOURISME;3 étoiles;-;-;AROME HÔTEL NICE;65 rue de la Buffa;06000;NICE;http://www.aromehotelnice.com/;-;20;11;-;-;-;oui
09/01/2024;HÔTEL DE TOURISME;4 étoiles;-;-;ART HÔTEL;19 quai de la Loire;37210;ROCHECORBON;www.art-hotel-tours.com;-;56;28;-;-;-;non
22/03/2024;HÔTEL DE TOURISME;3 étoiles;-;-;ART HÔTEL EIFFEL;136 boulevard de Grenelle;75015;PARIS;www.arthoteleiffel.com;-;66;36;-;-;-;non
19/09/2022;HÔTEL DE TOURISME;3 étoiles;-;-;AS HÔTEL ORLÉANS NORD ARTENAY;29 rue du Chartres;45410;ARTENAY;https://www.as-hotel.com/;-;69;34;-;-;-;non
09/08/2022;HÔTEL DE TOURISME;3 étoiles;-;-;ASHLEY HÔTEL;27 Boulevard Robert Jarry;72000;LE MANS;http://hotel-ashley.fr;-;69;31;-;-;-;non
21/02/2022;HÔTEL DE TOURISME;2 étoiles;-;-;ATIPIK HÔTEL;19 rue Vaugelas;74000;ANNECY;https://www.atipikhotel.fr/;-;51;25;-;-;-;non
01/12/2022;HÔTEL DE TOURISME;3 étoiles;-;-;ATLANTIC HÔTEL;3 quai Carnot;85350;L'ÎLE-D'YEU;http://hotel-yeu.com;-;37;17;-;-;-;non
21/11/2025;HÔTEL DE TOURISME;3 étoiles;-;-;ATLANTIC HÔTEL;44 rue de Londres;75008;PARIS;https://atlantic-hotel-paris.com/;-;182;81;-;-;-;non
23/02/2021;HÔTEL DE TOURISME;4 étoiles;-;-;ATLANTIC HÔTEL;5 promenade Georges Godet;85100;LES SABLES-D'OLONNE;https://www.atlantichotel.fr/;-;68;34;-;-;-;non
09/10/2023;HÔTEL DE TOURISME;3 étoiles;-;-;ATLANTIC HÔTEL;11 rue de la Sablière;17310;SAINT-PIERRE-D'OLÉRON;https://www.oleron-hotel.fr;-;51;19;-;-;-;non
20/03/2024;HÔTEL DE TOURISME;2 étoiles;-;-;ATLANTIC HÔTEL PAU;222 avenue Jean Mermoz;64000;PAU;https://atlantic-hotel64-pau.com/;-;48;24;-;-;-;non
22/12/2022;HÔTEL DE TOURISME;2 étoiles;-;-;ATLANTIC HÔTEL RENNES CENTRE GARE;31 boulevard de Beaumont;35000;RENNES;http://www.atlantic-hotelrennes.fr/;-;46;24;-;-;-;non
22/02/2022;HÔTEL DE TOURISME;3 étoiles;-;-;ATMOSPHÈRE HÔTEL;76 avenue de la Muzelle;38860;MONT-DE-LANS;https://www.atmosphere-hotel.com/;-;100;30;-;-;-;non
19/03/2024;HÔTEL DE TOURISME;3 étoiles;-;-;ATN HÔTEL;21 rue d 'Athènes;75009;PARIS;http://www.atnhotel.fr;-;72;36;-;-;-;non
16/12/2022;HÔTEL DE TOURISME;3 étoiles;-;-;ATOLL HÔTEL;923 boulevard de la mer;83600;FRÉJUS;https://www.atollhotel-frejus.com/;-;80;33;-;-;-;non
21/12/2021;HÔTEL DE TOURISME;4 étoiles;-;-;ATRIUM HÔTEL;20 rue Jean-Louis Barrault;26000;VALENCE;https://www.atrium-hotel.fr/;-;134;56;-;-;-;non
29/11/2022;HÔTEL DE TOURISME;3 étoiles;-;-;ATYPIK HÔTEL;20 rue villeneuve;92110;CLICHY;http://www.hotelclichy.com/;-;98;47;-;-;-;non
10/10/2023;CAMPING;2 étoiles;LOISIRS;-;AU CAMPING ROUBAISIEN;Rue de l'Abbaye;62860;OISY-LE-VERGER;http://www.au-camping-roubaisien.fr/;-;300;-;100;-;-;non
21/07/2023;HÔTEL DE TOURISME;1 étoile;-;-;AU GRAND DUQUESNE;15 place saint jacques;76200;DIEPPE;https://au-grand-duquesne.webador.fr/;-;23;10;-;-;-;non
22/05/2024;HÔTEL DE TOURISME;4 étoiles;-;-;AU GRAND HÔTEL DE SARLAT;95 avenue de Selves;24200;SARLAT-LA-CANÉDA;http://au-grand-hotel-de-sarlat.com/;-;114;48;-;-;-;non
03/06/2021;HÔTEL DE TOURISME;2 étoiles;-;-;AU NOUVEL HÔTEL;224 boulevard de Tessé;83000;TOULON;https://aunouvelhotel.com/fr/;-;52;28;-;-;-;non
02/06/2022;HÔTEL DE TOURISME;3 étoiles;-;-;AU PALMYRE HÔTEL;2 allée des Passereaux;17570;LES MATHES;https://au-palmyre-hotel.com/;-;122;45;-;-;-;non
17/07/2024;HÔTEL DE TOURISME;2 étoiles;-;-;AU PRIMEROSE HÔTEL;23 rue de l'Yser;65400;ARGELÈS-GAZOST;http://www.au-primerose-hotel.fr;-;50;25;-;-;-;non
02/11/2021;HÔTEL DE TOURISME;2 étoiles;-;-;AU ROYAL HÔTEL;22 boulevard Jean Jaurès;11000;CARCASSONNE;https://www.auroyal-hotel-carcassonne.com/;-;44;19;-;-;-;non
04/04/2025;AUBERGE COLLECTIVE;Auberge collective;-;-;AUBERGE ADVENIAT;10, rue François 1er;75008;PARIS 8E ARRONDISSEMENT;www.adveniat-paris.org;-;85;22;-;-;-;non
12/07/2023;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE ALSACIENNE;12 grand rue;68420;EGUISHEIM;https://www.auberge-alsacienne.net/;-;38;19;-;-;-;non
21/12/2023;AUBERGE COLLECTIVE;Auberge collective;-;-;AUBERGE ASSOCIATION TY AL LEVENEZ;37 avenue du révérend père Umbricht;35400;SAINT-MALO;https://tourisme.ty-al-levenez.fr/;-;290;96;-;-;-;non
09/01/2024;AUBERGE COLLECTIVE;Auberge collective;-;-;AUBERGE ASSOCIATION VAL DE L'HORT;1050 CHEMIN BAS;30140;ANDUZE;https://valdelhort.com/;-;100;29;-;-;-;non
23/04/2024;HÔTEL DE TOURISME;2 étoiles;-;-;AUBERGE AU BORD DU LAC;166 chemin du tour du lac;88400;GÉRARDMER;https://www.auberge-lac.fr/;-;37;12;-;-;-;non
18/03/2022;HÔTEL DE TOURISME;2 étoiles;-;-;AUBERGE AUX PORTES DE CONQUES;5 route du Moulin;12320;CONQUES-EN-ROUERGUE;https://www.auxportesdeconques.com/;-;22;10;-;-;-;non
29/09/2022;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE BATBY;63 avenue de galleben;40140;SOUSTONS;http://www.aubergebatby.fr;-;15;6;-;-;-;non
21/05/2024;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE BIENVENUE;104 RUE DE CHOLET;49700;DOUÉ-LA-FONTAINE;www.aubergebienvenue.com;-;38;15;-;-;-;non
09/12/2024;AUBERGE COLLECTIVE;Auberge collective;-;-;AUBERGE BOHOBOS;33 avenue pasteur;06600;ANTIBES;https://bohobos.com/auberge;-;39;12;-;-;-;non
17/04/2025;AUBERGE COLLECTIVE;Auberge collective;-;-;AUBERGE BOHOBOS CREWHOUSE;1 avenue Saint Roch;06600;ANTIBES;www.bohobos.com;-;36;8;-;-;-;non
14/10/2022;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE BOURBONNAISE;2 avenue de Vichy;03270;SAINT-YORRE;https://www.auberge-bourbonnaise.fr;-;36;13;-;-;-;non
14/03/2022;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE BRESSANE DE BUELLAS;10 route de Buesle;01310;BUELLAS;https://www.auberge-buellas.com/fr/;-;30;13;-;-;-;non
21/11/2022;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE BRETONNE;2 place Duguesclin;56130;LA ROCHE-BERNARD;http://www.auberge-bretonne.com;-;22;10;-;-;-;non
22/12/2022;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE BUISSONNIÈRE;L'Eglise;38650;GRESSE-EN-VERCORS;http://www.buissonniere.fr;-;16;6;-;-;-;non
19/10/2023;AUBERGE COLLECTIVE;Auberge collective;-;-;AUBERGE CADOUIN;Abbaye de Cadouin;24480;LE BUISSON-DE-CADOUIN;https://www.hifrance.org/auberges-de-jeunesse/cadouin/;-;107;29;-;-;-;non
11/03/2024;AUBERGE COLLECTIVE;Auberge collective;-;-;AUBERGE CAP MAURIANA;5 Route de la Grange au Gui;39260;MOIRANS-EN-MONTAGNE;https://js-formation.fr/hebergement/;-;45;34;-;-;-;non
23/07/2024;HÔTEL DE TOURISME;2 étoiles;-;-;AUBERGE CAULE;35 route de mimizan;40110;ONESSE-LAHARIE;https://www.aubergecaule.fr/;-;10;5;-;-;-;non
15/05/2023;HÔTEL DE TOURISME;4 étoiles;-;-;AUBERGE CAVALIÈRE DU PONT DES BANNES;route d'Arles;13460;SAINTES-MARIES-DE-LA-MER;http://www.aubergecavaliere.com/;-;160;67;-;-;-;non
23/04/2025;AUBERGE COLLECTIVE;Auberge collective;-;-;AUBERGE CENTRAL HOSTEL LA ROCHELLE;16 rue de l'escale;17000;LA ROCHELLE;https://centralhostel.fr/nos-destinations/la-rochelle/;-;118;18;-;-;-;non
27/02/2024;AUBERGE COLLECTIVE;Auberge collective;-;-;AUBERGE CENTRE AZUR;149 avenue du nid;83110;SANARY-SUR-MER;https://centre-azur.fr/;-;101;30;-;-;-;non
13/01/2025;AUBERGE COLLECTIVE;Auberge collective;-;-;AUBERGE CENTRE DE JEUNESSE DE BAERENTHAL;2, Place Robert Schumann;57230;BAERENTHAL;https://www.baerenthal.org/fr/;-;192;55;-;-;-;non
26/06/2023;AUBERGE COLLECTIVE;Auberge collective;-;-;AUBERGE CENTRE DU BALY;12 rue de Molène;22560;PLEUMEUR-BODOU;https://www.revesdemer.com/nos-etablissements/centre-dhebergement-le-baly/;-;105;26;-;-;-;non
26/08/2024;AUBERGE COLLECTIVE;Auberge collective;-;-;AUBERGE CENTRE INTERNATIONAL DE SÉJOUR ANDRÉ WOGENSCKY;14 Bis rue de Roubaix;42000;SAINT-ÉTIENNE;https://www.cis-st-etienne.com/;-;118;40;-;-;-;non
09/07/2025;AUBERGE COLLECTIVE;Auberge collective;-;-;AUBERGE CENTRE NAUTIQUE HÉBERGEMENT;CNPVA;22370;PLÉNEUF-VAL-ANDRÉ;www.cnpva.com;-;82;17;-;-;-;non
24/07/2023;AUBERGE COLLECTIVE;Auberge collective;-;-;AUBERGE CIARUS;7 rue finkmatt;67000;STRASBOURG;https://www.ciarus.com/;-;309;91;-;-;-;non
23/09/2025;AUBERGE COLLECTIVE;Auberge collective;-;-;AUBERGE CIS BEAUSEJOUR;1465 route de beauséjour;33190;GIRONDE-SUR-DROPT;www.hebergementbeausejour.fr;-;35;15;-;-;-;non
05/03/2024;AUBERGE COLLECTIVE;Auberge collective;-;-;AUBERGE CISN LE SPOT;2B rue de Madrid;44000;NANTES;https://cis-nantes-le-spot.com/;-;184;59;-;-;-;non
26/09/2022;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE COCAGNE;Place du Château;30120;AVÈZE;http://auberge-cocagne.fr;-;17;7;-;-;-;non
03/08/2023;AUBERGE COLLECTIVE;Auberge collective;-;-;AUBERGE COLLECTIVE ALBA AZURA;alzeto;20144;ZONZA;https://lesjamessons.wixsite.com/les-jamessons-reside;-;14;7;-;-;-;non
13/11/2025;AUBERGE COLLECTIVE;Auberge collective;-;-;AUBERGE COLLECTIVE BASE CAMP LODGE ALBERTVILLE;85 chemin du Pont Albertin;73200;ALBERTVILLE;https://www.basecamp-albertville.com/fr/auberge-collective.html;-;38;14;-;-;-;non
24/05/2023;AUBERGE COLLECTIVE;Auberge collective;-;-;AUBERGE COLLECTIVE CREF;109 avenue Pierre de Coubertin;53000;LAVAL;https://www.cis-laval.com/;-;122;40;-;-;-;non
11/06/2025;AUBERGE COLLECTIVE;Auberge collective;-;-;AUBERGE COLLECTIVE EKLO TOULOUSE;181, avenue de Grande-Bretagne;31300;TOULOUSE;https://www.eklohotels.com/fr/toulouse;-;226;100;-;-;-;non
09/02/2024;AUBERGE COLLECTIVE;Auberge collective;-;-;AUBERGE COLLECTIVE ROUE D'ESCAMPETTE;La Jonchère;23190;CHAMPAGNAT;https://rouedescampette.ellohaweb.com/;-;15;4;-;-;-;non
21/10/2024;AUBERGE COLLECTIVE;Auberge collective;-;-;AUBERGE COLLECTIVE TREMPLIN NATURE;1 RUE PAUL LOUIS GRENIER;23000;GUÉRET;https://www.ville-gueret.fr/vivifiante/tremplin-nature/;-;96;35;-;-;-;non
21/11/2022;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE CÔTÉ RIVIÈRE;3 rue des capucins;21120;IS-SUR-TILLE;http://www.hotel-restaurant-coteriviere.com;-;23;10;-;-;-;non
03/01/2024;HÔTEL DE TOURISME;4 étoiles;-;-;AUBERGE D'AILLON ET D'AILLEURS;795 route de la Correrie;73340;AILLON-LE-JEUNE;https://www.aillon-ailleurs.com/;-;34;14;-;-;-;non
22/12/2022;HÔTEL DE TOURISME;2 étoiles;-;-;AUBERGE D'ANDAINES;Route de Bagnoles de l'Orne;61600;LA FERTÉ MACÉ;https://www.aubergeandaines.com/;-;26;13;-;-;-;non
21/04/2023;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE D'ARANC ÉVASION;1 Place du Lavoir;01110;ARANC;https://www.auberge-aranc.com/;-;33;9;-;-;-;non
01/08/2024;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE D'ARGONAY;3 place Arthur Lavy;74370;ARGONAY;http://www.hotel-annecy-nord-argonay.fr/;-;44;22;-;-;-;non
22/03/2023;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE DE BOURGOGNE;route de Dijon;89700;TONNERRE;http://aubergedebourgogne.com;-;64;40;-;-;-;non
16/05/2023;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE DE CARCARILLE;Les gervais;84220;GORDES;http://www.carcarille.com;-;53;20;-;-;-;non
23/05/2024;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE DE CARTASSAC;LIEU-DIT CARTASSAC;46600;SARRAZAC;www.aubergecartassac.com;-;29;13;-;-;-;non
28/05/2024;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE DE CHANTEUGES;rue des moulins;43300;CHANTEUGES;-;-;14;6;-;-;-;non
10/03/2022;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE DE CLOCHEMERLE;173 rue Gabriel Chevallier;69460;VAUX-EN-BEAUJOLAIS;https://www.aubergedeclochemerle.fr/fr/;-;20;10;-;-;-;non
24/02/2022;HÔTEL DE TOURISME;2 étoiles;-;-;AUBERGE DE GERM;Le Village;65240;GERM;https://www.auberge-de-germ.fr/fr/;-;33;12;-;-;-;non
07/10/2024;HÔTEL DE TOURISME;2 étoiles;-;-;AUBERGE DE KERVEOCH;42 route de Kerveoch;29100;DOUARNENEZ;www.auberge-kerveoch.com;-;24;10;-;-;-;non
06/05/2024;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE DE L'ABBAYE;15 rue du commerce;28480;THIRON GARDAIS;www.aubergedelabbaye.fr;-;14;7;-;-;-;non
02/01/2023;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE DE L'ALLAGNONETTE;Le Bourg;15500;SAINT-PONCY;https://www.auberge-allagnonette.com/;-;22;8;-;-;-;non
21/06/2021;HÔTEL DE TOURISME;2 étoiles;-;-;AUBERGE DE L'EMBARCADÈRE;La Malène;48210;LA MALÈNE;http://aubergedelembarcadere.fr/;-;31;13;-;-;-;non
23/07/2024;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE DE L'ESTANQUET;12 rue du Marché;64240;URT;aubergedelestanquet.com;-;22;10;-;-;-;non
01/12/2022;HÔTEL DE TOURISME;2 étoiles;-;-;AUBERGE DE L'ETANG;9 route de la Gare;87380;MAGNAC-BOURG;https://aubergedeletang.com/;-;31;14;-;-;-;non
28/11/2024;HÔTEL DE TOURISME;2 étoiles;-;-;AUBERGE DE L'HÉLIX;52 Route Nationale 6;89100;ROSOY;https://www.auberge-helix.fr/;-;20;9;-;-;-;non
25/04/2022;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE DE L'ISARD;Le Village;09800;SAINT-LARY;https://www.hotel-logis-ariege.com/;-;20;8;-;-;-;non
04/05/2023;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE DE L'OLIVE;129 avenue de la gare;03290;DOMPIERRE-SUR-BESBRE;https://www.contact-hotel.com/hotel-france/6663/auberge-de-l-olive-dompierre-sur-besbre.htm;-;55;17;-;-;-;non
12/09/2023;HÔTEL DE TOURISME;2 étoiles;-;-;AUBERGE DE L'OMBREE;2 Rue De Bretagne;49520;BOUILLÉ-MÉNARD;https://www.aubergedelombree.com/;-;14;7;-;-;-;non
17/10/2022;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE DE L'ÎLE;Le bourg;46600;CREYSSE;https://www.auberge-de-lile.com/;-;38;16;-;-;-;non
10/03/2022;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE DE LA BONDE;La Bonde;37130;SAINT-MICHEL-SUR-LOIRE;https://www.aubergedelabonde.com/;-;34;17;-;-;-;non
08/06/2022;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE DE LA BRUYÈRE;18 rue du Docteur Barbanneau;85700;POUZAUGES;https://www.hotelbruyerepouzauges.com/;-;65;27;-;-;-;non
09/05/2023;HÔTEL DE TOURISME;4 étoiles;-;-;AUBERGE DE LA CAILLÈRE;36 Route des Montils;41120;CANDÉ-SUR-BEUVRON;https://www.auberge-de-la-caillere.com/;-;68;29;-;-;-;non
02/11/2022;HÔTEL DE TOURISME;2 étoiles;-;-;AUBERGE DE LA CASCADE;saint chely du tarn;48210;SAINTE-ENIMIE;http://aubergecascade.com;-;48;24;-;-;-;non
15/04/2024;AUBERGE COLLECTIVE;Auberge collective;-;-;AUBERGE DE LA CASCADE;18 chemin des Faïsses;34520;SAINT-MAURICE-NAVACELLES;www.auberge-de-la-cascade.fr;-;20;8;-;-;-;non
09/05/2023;HÔTEL DE TOURISME;2 étoiles;-;-;AUBERGE DE LA CHAUME DE BALVEURCHE;Chaume de Balveurche;88400;XONRUPT-LONGEMER;www.balveurche.fr;-;37;17;-;-;-;non
07/11/2022;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE DE LA COMMANDERIE;2 rue porte brunet;33330;SAINT-ÉMILION;https://www.aubergedelacommanderie.com/;-;41;17;-;-;-;non
30/11/2022;HÔTEL DE TOURISME;2 étoiles;-;-;AUBERGE DE LA COURONNE;551 route d'Alès;07230;LABLACHÈRE;https://aubergedelacouronne.fr/;-;39;16;-;-;-;non
15/12/2022;HÔTEL DE TOURISME;1 étoile;-;-;AUBERGE DE LA CROIX BLANCHE;118 place de l’église;45240;MARCILLY-EN-VILLETTE;http://www.restaurant-hotel-croix-blanche.com/;-;16;7;-;-;-;non
14/05/2024;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE DE LA DRANSE;121 route de Pré la Joux;74390;CHÂTEL;www.aubergedeladranse.com;-;37;14;-;-;-;non
27/06/2023;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE DE LA FORÊT;hameau les cours;38142;AURIS;https://auberge-auris.fr/;-;30;9;-;-;-;non
23/06/2022;HÔTEL DE TOURISME;2 étoiles;-;-;AUBERGE DE LA FORÊT;Forêt De Bonifato;20214;CALENZANA;https://www.auberge-foret-bonifatu.com/;-;11;5;-;-;-;non
09/05/2023;HÔTEL DE TOURISME;2 étoiles;-;-;AUBERGE DE LA GABRIÈRE;La Gabrière;36220;LINGÉ;https://www.aubergedelagabriere.com/;-;20;6;-;-;-;non
09/03/2022;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE DE LA HARDOUINAIS;Le Bourg;22230;SAINT-LAUNEUC;https://www.arduen.com/;-;46;16;-;-;-;non
10/02/2022;HÔTEL DE TOURISME;2 étoiles;-;-;AUBERGE DE LA MOTTE;2 rue du 8 mai;25500;LES COMBES;https://www.auberge-de-la-motte.fr/;-;19;7;-;-;-;non
12/06/2024;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE DE LA NAUZE;fongauffier;24170;SAGELAT;https://www.aubergedelanauze.com/;-;13;6;-;-;-;non
03/11/2025;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE DE LA PAILLÈRE;58 rue la Paillère;01350;LAVOURS;www.aubergedelapaillere.fr;-;32;14;-;-;-;non
07/05/2025;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE DE LA PAIX;3 rue Porte Méane;05100;BRIANÇON;http://www.hotel-aubergedelapaix.com/;-;29;13;-;-;-;non
29/09/2023;HÔTEL DE TOURISME;3 étoiles;-;-;AUBERGE DE LA PETITE REINE;route de belvès;24170;SIORAC-EN-PÉRIGORD;www.petite-reine.com;-;152;68;-;-;-;non
04/02/2022;HÔTEL DE TOURISME;2 étoiles;-;-;AUBERGE DE LA PLAINE;13-15 route de la Plaine;10500;LA ROTHIÈRE;https://www.aubergedelaplaine.fr/;-;35;14;-;-;-;non
